CustomerID,MeanValue,LastTransaction,NoTransaction,Total Earnings,MonetoryPercentile,FrequencyPercentile,RecencyPercentile,MonetoryScore,FrequencyScore,RecencyScore,MonetoryWeightedScore,FrequencyWeightedScore,RecencyWeightedScore,FinalScore,FinalWeightedScore,Class Def,FinalCustomerClass,final_type
5705,144.858,11/6/2002,1,144.858,0.788474692,0,0.441347469,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5706,84.078,9/2/2002,2,168.156,0.651675787,0.352941176,0.354822161,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
5708,2.45,8/30/2002,1,2.45,0.083618331,0,0.349692202,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5709,26.148,9/3/2002,1,26.148,0.321135431,0,0.356874145,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
571,287.5,3/22/2004,11,3162.5,0.896032832,0.834131327,0.647229822,5,5,4,25,25,20,70,4.666666667,Regulars and High Values,Class-4,Casino
5710,316.088,12/14/2003,5,1580.44,0.904240766,0.642612859,0.596443228,5,4,3,25,20,15,60,4,Regulars and High Values,Class-4,Casino
5711,71.75,9/5/2002,2,143.5,0.603967168,0.352941176,0.359268126,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Casino
5712,52.308,11/23/2002,1,52.308,0.503248974,0,0.460328317,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5713,43.576,10/15/2002,1,43.576,0.449897401,0,0.413645691,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5714,323.48,9/1/2002,1,323.48,0.906976744,0,0.352428181,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5715,333.24,9/1/2002,1,333.24,0.910738714,0,0.352428181,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5716,28.02571429,9/19/2004,7,196.18,0.335499316,0.732045144,0.81121751,2,4,5,10,20,25,55,3.666666667,Moderate to High,Class-3,Casino
5717,56.19,6/7/2004,5,280.95,0.5249658,0.642612859,0.692715458,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Casino
5718,17.428,2/27/2003,2,34.856,0.241963064,0.352941176,0.500512996,2,2,3,10,10,15,35,2.333333333,All but little less freq,Class-2,Hotel
5719,32.482,10/31/2002,1,32.482,0.375170999,0,0.434507524,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Hotel
572,131.5623077,12/27/2003,13,1710.31,0.768638851,0.862346101,0.600718194,4,5,4,20,25,20,65,4.333333333,Regulars and High Values,Class-4,Casino
5720,17.428,9/2/2002,1,17.428,0.241963064,0,0.354822161,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5721,24.416,9/3/2002,1,24.416,0.305916553,0,0.356874145,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5722,52.308,10/24/2002,1,52.308,0.503248974,0,0.425102599,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5723,34.99,9/1/2002,1,34.99,0.39620383,0,0.352428181,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5724,12.8175,3/10/2004,4,51.27,0.19374145,0.581395349,0.639534884,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
5725,9.14,9/2/2002,1,9.14,0.160909713,0,0.354822161,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5726,65.795,8/8/2004,2,131.59,0.579685363,0.352941176,0.743331053,3,2,4,15,10,20,45,3,Moderate to High,Class-3,Casino
5727,74.05,10/6/2002,1,74.05,0.613201094,0,0.40372777,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5728,20.99789474,10/22/2004,19,398.96,0.275649795,0.91501368,0.851573187,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
5729,54.82,7/29/2004,7,383.74,0.516757866,0.732045144,0.73375513,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Casino
573,151.136,1/15/2004,5,755.68,0.797366621,0.642612859,0.610636115,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
5730,64.006,9/18/2003,5,320.03,0.569254446,0.642612859,0.561730506,3,4,3,15,20,15,50,3.333333333,Moderate to High,Class-3,Casino
5731,304.84,9/4/2002,1,304.84,0.900478796,0,0.358413133,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5732,49.916,10/20/2002,2,99.832,0.491450068,0.352941176,0.419288646,3,2,3,15,10,15,40,2.666666667,All but little less freq,Class-2,Hotel
5733,28.74866667,9/6/2002,3,86.246,0.344049248,0.497435021,0.360123119,2,3,2,10,15,10,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
5735,76.86,9/3/2002,1,76.86,0.625512996,0,0.356874145,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
5736,104.604,10/21/2002,1,104.604,0.712893297,0,0.421340629,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5737,22.04333333,9/6/2004,6,132.26,0.288303694,0.689466484,0.774452804,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
5738,76.24,9/27/2002,1,76.24,0.622948016,0,0.391928865,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5739,63.5076,9/18/2002,1,63.5076,0.566860465,0,0.377393981,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
574,57.13571429,10/28/2004,14,799.9,0.531121751,0.875341997,0.859781122,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
5740,47.524,9/22/2002,1,47.524,0.476402189,0,0.383036936,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5741,63.844,9/6/2002,1,63.844,0.568399453,0,0.360123119,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5742,55.03666667,8/17/2004,3,165.11,0.518125855,0.497435021,0.750683995,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Hotel
5743,114.156,10/20/2002,1,114.156,0.734781122,0,0.419288646,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5744,17.36,8/29/2004,5,86.8,0.241108071,0.642612859,0.763850889,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
5745,67.6992,10/6/2002,1,67.6992,0.587893297,0,0.40372777,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5746,104.9206,1/2/2003,2,209.8412,0.71374829,0.352941176,0.491108071,4,2,3,20,10,15,45,3,Moderate to High,Class-3,Hotel
5747,55.59,9/18/2002,1,55.59,0.521716826,0,0.377393981,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5748,21.744,9/7/2002,2,43.488,0.283173735,0.352941176,0.360636115,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel & Casino
5750,191.0152,9/9/2002,1,191.0152,0.838577291,0,0.364740082,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Hotel
5751,0.03,9/5/2002,1,0.03,0.048221614,0,0.359268126,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5752,93.38528,1/30/2004,5,466.9264,0.685875513,0.642612859,0.61627907,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Hotel & Casino
5754,55.154,9/8/2002,1,55.154,0.519151847,0,0.3625171,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5755,51.7008,9/7/2002,1,51.7008,0.49880301,0,0.360636115,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5756,94.974,10/10/2002,1,94.974,0.689637483,0,0.408344733,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5757,38.99333333,4/2/2004,3,116.98,0.419801642,0.497435021,0.65372777,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
5758,56.68,11/3/2002,1,56.68,0.528214774,0,0.438098495,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5759,80.2915,10/1/2004,4,321.166,0.637824897,0.581395349,0.824897401,4,3,5,20,15,25,60,4,Regulars and High Values,Class-4,Hotel
576,-164.45,8/31/2002,2,-328.9,0.010088919,0.352941176,0.351573187,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
5760,43.776,9/8/2002,1,43.776,0.453488372,0,0.3625171,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5761,50.128,10/28/2002,1,50.128,0.492818057,0,0.430403557,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5762,30.12,9/7/2002,1,30.12,0.354309166,0,0.360636115,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5763,46.928,11/26/2004,2,93.856,0.472811218,0.352941176,0.906634747,3,2,5,15,10,25,50,3.333333333,Moderate to High,Class-3,Hotel
5764,21.788,9/7/2002,1,21.788,0.283857729,0,0.360636115,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5765,375.1248,9/12/2002,1,375.1248,0.918604651,0,0.369186047,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Hotel
5766,332.52,9/7/2002,1,332.52,0.910225718,0,0.360636115,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5767,19.793,9/24/2004,10,197.93,0.264021888,0.815492476,0.817031464,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
5768,48.03504,3/2/2003,5,240.1752,0.480164159,0.642612859,0.50119699,3,4,3,15,20,15,50,3.333333333,Moderate to High,Class-3,Hotel
5769,28.49,9/9/2002,1,28.49,0.341142271,0,0.364740082,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
577,-82.66155932,8/19/2004,59,-4877.032,0.016073871,0.982900137,0.753248974,1,5,4,5,25,20,50,3.333333333,Moderate to High,Class-3,Hotel & Casino
5770,62.28,9/7/2002,1,62.28,0.562414501,0,0.360636115,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
5771,13.24954545,10/15/2004,22,291.49,0.199555404,0.930232558,0.842168263,1,5,5,5,25,25,55,3.666666667,Moderate to High,Class-3,Casino
5772,14.01,8/31/2004,12,168.12,0.206566347,0.850205198,0.76624487,2,5,4,10,25,20,55,3.666666667,Moderate to High,Class-3,Casino
5773,58.6596,9/12/2002,1,58.6596,0.540697674,0,0.369186047,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5774,67.242,9/10/2002,1,67.242,0.586012312,0,0.367134063,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5775,13.99,9/8/2002,1,13.99,0.205882353,0,0.3625171,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5776,26.148,9/9/2002,1,26.148,0.321135431,0,0.364740082,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5777,6.57,9/10/2002,2,13.14,0.13628591,0.352941176,0.367134063,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
5778,41.408,10/20/2002,1,41.408,0.437072503,0,0.419288646,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5779,207.65,10/20/2002,1,207.65,0.851915185,0,0.419288646,5,1,3,25,5,15,45,3,Moderate to High,Class-3,Hotel
5780,168.592,10/8/2002,1,168.592,0.818057456,0,0.406805746,5,1,3,25,5,15,45,3,Moderate to High,Class-3,Hotel
5781,135.9248,10/27/2002,1,135.9248,0.774794802,0,0.42869357,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5782,13.068,9/18/2002,1,13.068,0.195622435,0,0.377393981,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Hotel
5783,57.742,7/16/2004,2,115.484,0.534712722,0.352941176,0.720246238,3,2,4,15,10,20,45,3,Moderate to High,Class-3,Hotel
5784,74.538,9/22/2002,1,74.538,0.615937073,0,0.383036936,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5785,3.82,9/9/2002,1,3.82,0.103625171,0,0.364740082,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5786,2.31,9/12/2002,1,2.31,0.082592339,0,0.369186047,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5787,48.767,12/5/2003,2,97.534,0.485807114,0.352941176,0.592168263,3,2,3,15,10,15,40,2.666666667,All but little less freq,Class-2,Hotel
5788,34.856,9/11/2002,1,34.856,0.393467852,0,0.368502052,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5789,55.26,11/14/2003,2,110.52,0.519322845,0.352941176,0.583105335,3,2,3,15,10,15,40,2.666666667,All but little less freq,Class-2,Hotel
579,89.15,9/25/2002,2,178.3,0.671511628,0.352941176,0.388850889,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Casino
5790,34.868,10/21/2002,1,34.868,0.394322845,0,0.421340629,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Hotel
5791,54.36,9/10/2002,1,54.36,0.513166895,0,0.367134063,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
5792,18.575,5/13/2004,4,74.3,0.254103967,0.581395349,0.679206566,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
5793,15.248,9/16/2002,1,15.248,0.216826265,0,0.375,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5794,18.395,9/10/2002,2,36.79,0.253077975,0.352941176,0.367134063,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Casino
5795,136.9288,9/22/2002,1,136.9288,0.776333789,0,0.383036936,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5796,58.206,9/18/2002,1,58.206,0.537277702,0,0.377393981,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5797,43.52,9/13/2002,2,87.04,0.44870041,0.352941176,0.370725034,3,2,2,15,10,10,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
5799,84.698,8/13/2004,2,169.396,0.654411765,0.352941176,0.74623803,4,2,4,20,10,20,50,3.333333333,Moderate to High,Class-3,Hotel
58,151.622,9/27/2004,28,4245.416,0.798050616,0.950410397,0.821135431,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Hotel & Casino
580,537.8522857,11/17/2004,35,18824.83,0.946648427,0.966655267,0.889705882,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
5800,7.943333333,10/2/2003,3,23.83,0.151162791,0.497435021,0.56754446,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Casino
5801,22.84666667,10/10/2003,3,68.54,0.292578659,0.497435021,0.569767442,2,3,3,10,15,15,40,2.666666667,All but little less freq,Class-2,Casino
5802,3.11,10/10/2003,3,9.33,0.095075239,0.497435021,0.569767442,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Casino
5803,201.256,9/17/2002,2,402.512,0.847982216,0.352941176,0.376538988,5,2,2,25,10,10,45,3,Moderate to High,Class-3,Hotel & Casino
5805,87.0488,9/27/2002,1,87.0488,0.663132695,0,0.391928865,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5806,48.5612,9/26/2002,1,48.5612,0.484781122,0,0.389876881,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5807,34.858,9/13/2002,1,34.858,0.394151847,0,0.370725034,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5808,84.838,9/15/2002,1,84.838,0.655266758,0,0.372948016,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5809,180.3616667,10/11/2004,3,541.085,0.828488372,0.497435021,0.837038304,5,3,5,25,15,25,65,4.333333333,Regulars and High Values,Class-4,Casino
581,58.77207792,12/16/2004,77,4525.45,0.541723666,0.989056088,0.946477428,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
5810,123.5133333,6/10/2004,3,370.54,0.754616963,0.497435021,0.693912449,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Casino
5811,62.784,9/15/2002,1,62.784,0.564295486,0,0.372948016,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5812,19.925,10/23/2003,2,39.85,0.265389877,0.352941176,0.575068399,2,2,3,10,10,15,35,2.333333333,All but little less freq,Class-2,Casino
5813,75.636,9/22/2002,1,75.636,0.620896033,0,0.383036936,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5814,75.21,9/15/2002,1,75.21,0.618844049,0,0.372948016,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5815,209.972,10/30/2002,1,209.972,0.85379617,0,0.432968536,5,1,3,25,5,15,45,3,Moderate to High,Class-3,Hotel
5816,112.0364,11/9/2002,1,112.0364,0.72879617,0,0.444596443,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5817,341.092,6/12/2004,5,1705.46,0.912961696,0.642612859,0.695109439,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
5818,41.4156,9/19/2002,1,41.4156,0.437927497,0,0.37995896,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5819,67.798,9/17/2002,1,67.798,0.588406293,0,0.376538988,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
582,215.9456,6/10/2002,2,431.8912,0.857900137,0.352941176,0.204172367,5,2,2,25,10,10,45,3,Moderate to High,Class-3,Hotel
5820,219.9725,10/5/2004,4,879.89,0.860807114,0.581395349,0.830540356,5,3,5,25,15,25,65,4.333333333,Regulars and High Values,Class-4,Casino
5821,120.9333333,10/1/2002,3,362.8,0.74880301,0.497435021,0.398084815,4,3,2,20,15,10,45,3,Moderate to High,Class-3,Casino
5822,9.094285714,9/15/2004,7,63.66,0.160396717,0.732045144,0.788474692,1,4,4,5,20,20,45,3,Moderate to High,Class-3,Casino
5823,79.7332,10/26/2002,1,79.7332,0.635943912,0,0.427667579,4,1,3,20,5,15,40,2.666666667,All but little less freq,Class-2,Hotel
5824,64.474,9/18/2002,1,64.474,0.571648427,0,0.377393981,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Hotel
5825,111.6316,9/29/2002,1,111.6316,0.727599179,0,0.395348837,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5826,76.936,9/27/2002,1,76.936,0.625854993,0,0.391928865,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
5827,34.444,9/26/2002,1,34.444,0.390389877,0,0.389876881,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5828,31.09,9/16/2002,1,31.09,0.365082079,0,0.375,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5829,76.58873684,11/26/2004,19,1455.186,0.624487004,0.91501368,0.906634747,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
583,1878.19,9/9/2002,2,3756.38,0.986491108,0.352941176,0.364740082,5,2,2,25,10,10,45,3,Moderate to High,Class-3,Casino
5830,20.96857143,9/18/2003,7,146.78,0.275307798,0.732045144,0.561730506,2,4,3,10,20,15,45,3,Moderate to High,Class-3,Casino
5831,82.55,6/10/2004,2,165.1,0.647058824,0.352941176,0.693912449,4,2,4,20,10,20,50,3.333333333,Moderate to High,Class-3,Casino
5832,0.62,9/17/2002,1,0.62,0.060362517,0,0.376538988,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5833,3.4,3/18/2004,1,3.4,0.098324213,0,0.644322845,1,1,4,5,5,20,30,2,All but little less freq,Class-2,Casino
5834,17.63,9/29/2002,2,35.26,0.247435021,0.352941176,0.395348837,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Casino
5835,34.662,11/10/2002,1,34.662,0.391586867,0,0.446648427,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Hotel
5836,-15.3716,9/26/2002,3,-46.1148,0.035567715,0.497435021,0.389876881,1,3,2,5,15,10,30,2,All but little less freq,Class-2,Hotel & Casino
5838,23.968,9/24/2002,1,23.968,0.299760602,0,0.387653899,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5839,13.268,10/4/2002,1,13.268,0.200068399,0,0.401675787,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Hotel
584,20.42,2/10/2002,1,20.42,0.269493844,0,0.039158687,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
5840,20.032,10/21/2004,15,300.48,0.266073871,0.885601915,0.850205198,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
5841,131.0718,9/21/2002,2,262.1436,0.767954856,0.352941176,0.381839945,4,2,2,20,10,10,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
5843,2.63,9/20/2002,1,2.63,0.086183311,0,0.380984952,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5844,4.84,9/21/2002,1,4.84,0.115937073,0,0.381839945,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5845,10.13,3/7/2004,6,60.78,0.168262654,0.689466484,0.637995896,1,4,4,5,20,20,45,3,Moderate to High,Class-3,Casino
5846,37.048,10/6/2002,1,37.048,0.408002736,0,0.40372777,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Hotel
5847,72.514,6/20/2004,2,145.028,0.607216142,0.352941176,0.700410397,4,2,4,20,10,20,50,3.333333333,Moderate to High,Class-3,Hotel
5848,17.428,9/19/2002,1,17.428,0.241963064,0,0.37995896,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
5849,7.52,9/20/2002,1,7.52,0.147571819,0,0.380984952,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
585,2.242,2/25/2003,3,6.726,0.081566347,0.497435021,0.499829001,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Hotel & Casino
5850,0.01,9/19/2002,1,0.01,0.047708618,0,0.37995896,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5851,7.44,9/22/2002,1,7.44,0.146887825,0,0.383036936,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5852,5.8525,9/15/2004,4,23.41,0.128248974,0.581395349,0.788474692,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
5853,50.77,9/21/2002,1,50.77,0.495212038,0,0.381839945,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
5854,154.18,9/22/2002,1,154.18,0.800444596,0,0.383036936,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
5855,44.95,9/22/2002,1,44.95,0.459302326,0,0.383036936,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
5856,16.29,10/31/2002,3,48.87,0.231532148,0.497435021,0.434507524,2,3,3,10,15,15,40,2.666666667,All but little less freq,Class-2,Casino
5857,47.756,10/7/2002,2,95.512,0.477599179,0.352941176,0.405779754,3,2,3,15,10,15,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
5859,33.205,3/23/2004,4,132.82,0.382181943,0.581395349,0.647913817,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
5860,21.1,9/20/2002,1,21.1,0.277188782,0,0.380984952,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5861,148.99,11/25/2004,5,744.95,0.794630643,0.642612859,0.905266758,4,4,5,20,20,25,65,4.333333333,Regulars and High Values,Class-4,Casino
5862,32.9402,9/22/2002,2,65.8804,0.37995896,0.352941176,0.383036936,2,2,2,10,10,10,30,2,All but little less freq,Class-2,Hotel & Casino
5864,150.84,9/22/2002,1,150.84,0.797024624,0,0.383036936,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Casino
5865,47.1075,8/31/2003,4,188.43,0.474521204,0.581395349,0.555574555,3,3,3,15,15,15,45,3,Moderate to High,Class-3,Casino
5866,2.76,9/21/2002,2,5.52,0.088064295,0.352941176,0.381839945,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
5867,4.57,9/21/2002,1,4.57,0.113201094,0,0.381839945,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
5868,37.9,9/22/2002,1,37.9,0.412961696,0,0.383036936,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
5869,76.87714286,10/18/2004,7,538.14,0.625683995,0.732045144,0.84627223,4,4,5,20,20,25,65,4.333333333,Regulars and High Values,Class-4,Casino
587,51.42,10/24/2002,1,51.42,0.497948016,0,0.425102599,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Casino
5870,9.055,9/15/2004,8,72.44,0.159541724,0.763337893,0.788474692,1,4,4,5,20,20,45,3,Moderate to High,Class-3,Casino
5871,27.73,9/23/2002,1,27.73,0.333105335,0,0.386456908,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5872,8.96,9/24/2002,2,17.92,0.158002736,0.352941176,0.387653899,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
5873,33.15,9/23/2002,1,33.15,0.382010944,0,0.386456908,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
5874,16.928,6/14/2002,1,16.928,0.236833105,0,0.210670315,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Hotel
