ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTALVALIDVOTESPOLLED,POSITION
S19,Punjab,3,2017,Patiala,114,Sanour ,GEN,BHUPINDER SINGH MASSINGAN,M,GEN,36,SAD(M),403,11
S19,Punjab,3,2017,Patiala,114,Sanour ,GEN,TARSEM SINGH KHATKAR,M,GEN,76,IND,340,12
S19,Punjab,3,2017,Patiala,114,Sanour ,GEN,RAJINDER SINGH,M,GEN,32,SHS,325,13
S19,Punjab,3,2017,Patiala,114,Sanour ,GEN,GURPREET SINGH,M,GEN,32,IND,319,14
S19,Punjab,3,2017,Patiala,114,Sanour ,GEN,RAMESH SINGH,M,GEN,60,CPM,317,15
S19,Punjab,3,2017,Patiala,114,Sanour ,GEN,KULDIP KAUR,F,GEN,45,IND,241,16
S19,Punjab,3,2017,Patiala,114,Sanour ,GEN,KULWANT KAUR BHUNERHERI,F,SC,66,IND,184,17
S19,Punjab,3,2017,Patiala,114,Sanour ,GEN,GURVINDER SINGH,M,GEN,32,IND,180,18
S19,Punjab,3,2017,Patiala,114,Sanour ,GEN,GURMAIL SINGH,M,SC,43,BMUP,160,19
S19,Punjab,3,2017,Patiala,115,Patiala ,GEN,AMARINDER SINGH,M,GEN,74,INC,72586,1
S19,Punjab,3,2017,Patiala,115,Patiala ,GEN,DR.BALBIR SINGH,M,GEN,60,AAAP,20179,2
S19,Punjab,3,2017,Patiala,115,Patiala ,GEN,JOGINDER JASWANT SINGH,M,GEN,71,SAD,11677,3
S19,Punjab,3,2017,Patiala,115,Patiala ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1090,4
S19,Punjab,3,2017,Patiala,115,Patiala ,GEN,KSHAMA KANT PANDEY,M,GEN,43,HSS,291,5
S19,Punjab,3,2017,Patiala,115,Patiala ,GEN,SARBJIT SINGH,M,SC,40,IND,248,6
S19,Punjab,3,2017,Patiala,115,Patiala ,GEN,AKSHNINDER SINGH,M,GEN,35,APPA,227,7
S19,Punjab,3,2017,Patiala,116,Samana,GEN,RAJINDER SINGH,M,GEN,56,INC,62551,1
S19,Punjab,3,2017,Patiala,116,Samana,GEN,SURJIT SINGH RAKHRA,M,GEN,65,SAD,52702,2
S19,Punjab,3,2017,Patiala,116,Samana,GEN,JAGTAR SINGH RAJLA,M,GEN,51,AAAP,28884,3
S19,Punjab,3,2017,Patiala,116,Samana,GEN,RAJINDER SINGH,M,GEN,50,SAD(M),1854,4
S19,Punjab,3,2017,Patiala,116,Samana,GEN,DAVINDER SINGH DHIMAN,M,GEN,44,BSP,1084,5
S19,Punjab,3,2017,Patiala,116,Samana,GEN,None of the Above,NULL,NULL,NULL,NOTA,1052,6
S19,Punjab,3,2017,Patiala,116,Samana,GEN,AJAIB SINGH BATHOI,M,SC,33,IND,501,7
S19,Punjab,3,2017,Patiala,116,Samana,GEN,RAJINDER SINGH,M,GEN,39,IND,348,8
S19,Punjab,3,2017,Patiala,116,Samana,GEN,JASPAL SINGH,M,SC,44,IND,250,9
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,NIRMAL SINGH,M,SC,64,INC,58008,1
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,VANINDER KAUR LOOMBA,F,SC,48,SAD,39488,2
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,PALWINDER KAUR,F,SC,40,AAAP,32037,3
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,AMARJIT SINGH,M,SC,30,SAD(M),1671,4
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,BIRA SINGH,M,SC,45,IND,1602,5
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,SARDEEP SINGH,M,SC,34,BSP,1229,6
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,NARANJAN SINGH,M,SC,58,CPI,896,7
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,None of the Above,NULL,NULL,NULL,NOTA,877,8
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,PARMINDER SINGH,M,SC,47,IND,693,9
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,NIRMAL SINGH,M,SC,57,IND,563,10
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,BALDEV RAM,M,SC,46,AITC,549,11
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,KULWINDER SINGH,M,SC,33,DEMSWP,504,12
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,GURJANT SINGH,M,SC,29,IND,268,13
S19,Punjab,3,2017,Patiala,117,Shutrana ,SC,NARINDER,M,SC,42,IND,254,14
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,NARESH SAINI,M,GEN,53,INC,97035,1
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,MAHAVEER SINGH RANA,M,GEN,55,BJP,71449,2
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,MOHD. IQBAL,M,GEN,52,BSP,71019,3
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,RANA ADITYA PRATAP SINGH,M,GEN,49,IND,4187,4
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,None of the Above,NULL,NULL,NULL,NOTA,1576,5
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,KAMRAN ALI,M,GEN,37,BhaSP,1255,6
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,ARUN,M,GEN,38,RLD,1150,7
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,HARDHYAN,M,SC,39,IND,1113,8
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,GOPAL SINGH,M,GEN,32,IND,945,9
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,KRISHNA KUMAR,M,SC,35,IND,810,10
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,KALYAN SINGH,M,GEN,45,IND,659,11
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,LOKESH VERMA,M,GEN,34,BHATARSP,617,12
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,SAKEEM KHAN,M,GEN,42,BMUP,425,13
S24,Uttar Pradesh,3,2017,Saharanpur,1,Behat,GEN,KARM SINGH,M,GEN,57,IND,319,14
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,DR.DHARAM SINGH SAINI,M,GEN,60,BJP,94375,1
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,IMRAN MASOOD,M,GEN,46,INC,90318,2
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,NAVEEN CHOUDHARY,M,GEN,38,BSP,65328,3
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,None of the Above,NULL,NULL,NULL,NOTA,1232,4
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,KAMAL GARG,M,GEN,43,IND,944,5
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,VIJAYPAL SINGH,M,GEN,56,IND,814,6
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,RAJPAL SINGH,M,GEN,59,IND,813,7
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,RAMKUMAR,M,GEN,30,RLD,783,8
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,PARVESH KUMAR,M,GEN,40,ASP,295,9
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,INDU,F,GEN,45,IND,245,10
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,RAJIV SAINI,M,GEN,41,BMUP,245,11
S24,Uttar Pradesh,3,2017,Saharanpur,2,Nakur,GEN,ARVIND,M,SC,37,IND,140,12
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,SANJAY GARG,M,GEN,59,SP,127210,1
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,RAJIV GUMBER,M,GEN,47,BJP,122574,2
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,MUKESH DIXIT,M,GEN,47,BSP,17350,3
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,BHOORA MALIK,M,GEN,40,RLD,934,4
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,TALAT KHAN,F,GEN,58,AIMIM,693,5
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,675,6
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,SHABNAM,F,GEN,26,IND,594,7
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,ZAINUL AABIDEEN SIDDIQUI,M,GEN,48,PBI,494,8
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,ROSHAN SINGH,M,GEN,26,IND,409,9
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,BHARAT RAJ,M,SC,34,BMUP,386,10
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,SHIV KUMAR GUPTA,M,GEN,62,IND,286,11
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,SHIV KUMAR,M,SC,44,SWAJANPA,265,12
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,VINAY DHIMAN,M,GEN,38,OP,255,13
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,RAVINDER ARORA,M,GEN,51,SHS,223,14
S24,Uttar Pradesh,3,2017,Saharanpur,3,Saharanpur Nagar,GEN,MOHD.MURSLEEN,M,GEN,29,IND,161,15
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,MASOOD AKHTAR,M,GEN,54,INC,87689,1
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,JAGPAL SINGH,M,SC,58,BSP,75365,2
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,MANOJ CHAUDHARY,M,GEN,44,BJP,58752,3
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,SAAD ALI KHAN,M,GEN,33,IND,10950,4
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,None of the Above,NULL,NULL,NULL,NOTA,968,5
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,AYYUB HASAN,M,GEN,60,RLD,822,6
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,AMJAD ALI,M,GEN,33,LD,774,7
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,SHABNOOR BEGUM,F,GEN,39,IND,596,8
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,VIKRAM SAINI,M,GEN,37,IND,399,9
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,PARVESH KUMAR,M,SC,36,IND,376,10
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,SULEMAN,M,GEN,55,BMUP,256,11
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,SACHIN KUMAR,M,GEN,26,BHATARSP,220,12
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,BABLU,M,SC,30,ASP,155,13
S24,Uttar Pradesh,3,2017,Saharanpur,4,Saharanpur  ,GEN,NAUSHAD,M,GEN,29,JANADIP,146,14
S24,Uttar Pradesh,3,2017,Saharanpur,5,Deoband,GEN,BRIJESH,M,GEN,44,BJP,102244,1
S24,Uttar Pradesh,3,2017,Saharanpur,5,Deoband,GEN,MAJID ALI,M,GEN,50,BSP,72844,2
S24,Uttar Pradesh,3,2017,Saharanpur,5,Deoband,GEN,MAVIA ALI,M,GEN,46,SP,55385,3
S24,Uttar Pradesh,3,2017,Saharanpur,5,Deoband,GEN,BHUPESHWAR TYAGI,M,GEN,62,RLD,1132,4
S24,Uttar Pradesh,3,2017,Saharanpur,5,Deoband,GEN,None of the Above,NULL,NULL,NULL,NOTA,798,5
S24,Uttar Pradesh,3,2017,Saharanpur,5,Deoband,GEN,DHARMAVIR,M,SC,62,BMUP,651,6
S24,Uttar Pradesh,3,2017,Saharanpur,5,Deoband,GEN,RAKESH VERMA,M,GEN,37,BHATARSP,598,7
S24,Uttar Pradesh,3,2017,Saharanpur,5,Deoband,GEN,UMAR NAWAZ,M,GEN,40,IND,415,8
S24,Uttar Pradesh,3,2017,Saharanpur,5,Deoband,GEN,ZAHIR FATMA,F,GEN,42,IND,239,9
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,DEVENDER KUMAR NIM,M,SC,47,BJP,76465,1
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,RAVINDRA KUMAR MOLHU,M,SC,47,BSP,75870,2
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,VISHVA DAYAL CHHOTAN,M,SC,36,INC,61787,3
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,None of the Above,NULL,NULL,NULL,NOTA,856,4
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,DAYAWATI CHAUDHRY,F,SC,64,RLD,696,5
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,BIJENDRA,M,SC,50,IND,689,6
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,REKHA,F,SC,38,IND,579,7
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,ARVIND JHANJHOT,M,SC,41,RGD,523,8
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,SURESH KUMAR,M,SC,39,BMUP,475,9
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,ANJU BALA,F,SC,32,BHATARSP,391,10
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,BABY,F,SC,40,KSJP,256,11
S24,Uttar Pradesh,3,2017,Saharanpur,6,Rampur Maniharan ,SC,KM.LATA,F,SC,35,IVD,244,12
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,PRADEEP KUMAR,M,GEN,46,BJP,99446,1
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,NAUMAN MASOOD,M,GEN,47,INC,61418,2
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,INDER SAIN,M,GEN,51,SP,47219,3
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,MAHIPAL SINGH MAJRA,M,GEN,66,BSP,44717,4
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,RAJNESH CHAUHAN,M,GEN,59,RLD,1054,5
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,None of the Above,NULL,NULL,NULL,NOTA,971,6
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,YATENDERA,M,GEN,44,IND,609,7
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,SATNAM SINGH,M,GEN,63,SARSAMP,579,8
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,KAWAR PAL,M,GEN,52,IND,526,9
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,VIKAS KUMAR,M,GEN,36,IND,475,10
S24,Uttar Pradesh,3,2017,Saharanpur,7,Gangoh,GEN,SONU VERMA,M,GEN,35,BHATARSP,364,11
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,NAHID HASAN,M,GEN,29,SP,98830,1
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,MRIGANKA SINGH,F,GEN,57,BJP,77668,2
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,ANIL KUMAR,M,GEN,54,RLD,19992,3
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,DIWAKAR DESHWAL,M,GEN,29,BSP,6888,4
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,MASEEHULLA,M,GEN,40,AIMIM,1365,5
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,SARFARAJ KHAN,M,GEN,49,LD,1127,6
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,None of the Above,NULL,NULL,NULL,NOTA,1060,7
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,SETHPAL,M,GEN,49,IND,623,8
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,DHARMVEER,M,GEN,41,IND,545,9
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,VINOD KUMAR,M,GEN,51,IND,496,10
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,SAHENDRA PAL,M,GEN,38,BaVaP,290,11
S24,Uttar Pradesh,3,2017,Shamli,8,Kairana,GEN,SANDEEP,M,GEN,28,BMUP,250,12
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,SURESH KUMAR,M,GEN,44,BJP,90995,1
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,ABDUL WARIS KHAN,M,GEN,36,BSP,74178,2
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,JAVED RAO,M,GEN,43,RLD,31275,3
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,SUDHIR KUMAR,M,GEN,56,SP,13480,4
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,None of the Above,NULL,NULL,NULL,NOTA,883,5
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,MOHD NASIR,M,GEN,25,BMUP,561,6
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,RAHAT ALI,M,GEN,37,IND,378,7
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,SUNIL,M,GEN,44,IND,318,8
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,SAHDEV,M,GEN,47,IND,225,9
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,MANJU,F,GEN,32,IND,210,10
S24,Uttar Pradesh,3,2017,Shamli,9,Thana Bhawan,GEN,PARVEZ ALI,M,GEN,43,IND,188,11
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,TEJENDRA NIRWAL,M,GEN,51,BJP,70085,1
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,PANKAJ KUMAR MALIK,M,GEN,38,INC,40365,2
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,BIJENDRA SINGH,M,GEN,44,RLD,33551,3
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,MANISH KUMAR,M,GEN,34,IND,31824,4
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,MOHAMMAD ISLAM,M,GEN,58,BSP,17114,5
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,None of the Above,NULL,NULL,NULL,NOTA,901,6
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,BILAL A,M,GEN,27,PECP,820,7
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,SANJEEV KUMAR,M,GEN,40,IND,379,8
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,MOHD. GUFRAN KAZMI,M,GEN,39,IND,294,9
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,SANJEEV,M,GEN,34,IND,294,10
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,ARVIND KUMAR,M,SC,42,BMUP,278,11
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,OMPAL,M,SC,56,BJD(T),233,12
S24,Uttar Pradesh,3,2017,Shamli,10,Shamli,GEN,LOKENDRA KUMAR,M,GEN,45,IND,209,13
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,UMESH MALIK,M,GEN,51,BJP,97781,1
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,PRAMOD TYAGI,M,GEN,62,SP,84580,2
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,SAEEDA BEGAM,F,GEN,42,BSP,30034,3
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,YOGRAJ SINGH,M,GEN,44,RLD,23732,4
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,None of the Above,NULL,NULL,NULL,NOTA,1286,5
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,SHOBHA RAM,M,GEN,65,IND,699,6
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,MOHD. RASHEED KASSAR,M,GEN,39,IND,666,7
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,DINESH KUMAR,M,SC,25,NINSHAD,611,8
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,JAMEEL,M,GEN,63,NaLP,400,9
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,MANOJ,M,GEN,39,RKMP,361,10
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,RIZWAN,M,GEN,32,IND,276,11
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,CH. RAJKUMAR BALIYAN,M,GEN,58,IND,222,12
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,SUMAT PAL KASHYAP,M,GEN,59,SHS,145,13
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,JAGAPAL,M,GEN,56,IND,136,14
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,ANIL,M,GEN,53,IND,106,15
S24,Uttar Pradesh,3,2017,Muzaffarnagar,11,Budhana,GEN,MOHD. GULAFAM,M,GEN,46,IND,81,16
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,VIJAY KUMAR KASHYAP,M,GEN,50,BJP,82046,1
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,MUKESH KUMAR CHAUDHARY,M,GEN,42,SP,58815,2
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,NOOR SALEEM RANA,M,GEN,46,BSP,47704,3
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,SALMAN ZAIDI,M,GEN,40,RLD,14442,4
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,None of the Above,NULL,NULL,NULL,NOTA,1018,5
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,VISHAL KUMAR,M,GEN,38,NINSHAD,975,6
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,AMITA SINGH,F,GEN,59,LD,549,7
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,ADESH KUMAR,M,SC,48,IND,444,8
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,FURAKAN,M,GEN,48,IND,385,9
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,JAIPAL SINGH SAINI,M,GEN,66,JSP,305,10
S24,Uttar Pradesh,3,2017,Muzaffarnagar,12,Charthawal,GEN,ARSAD MANSURI,M,GEN,36,ABVCP,281,11
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,PRAMOD UTWAL,M,SC,49,BJP,77491,1
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,DEEPAK KUMAR,M,SC,60,INC,66238,2
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,ANIL KUMAR,M,SC,42,BSP,46401,3
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,CHOTI,F,SC,43,RLD,8227,4
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,UMA KIRAN,F,SC,51,SP,2570,5
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,None of the Above,NULL,NULL,NULL,NOTA,1139,6
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,KAVITA,F,SC,30,NINSHAD,871,7
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,ANIL KUMAR,M,SC,52,BMUP,579,8
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,MANOJ KUMAR,M,SC,33,IND,298,9
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,MITVA BHANVAR,M,SC,41,NaLP,260,10
S24,Uttar Pradesh,3,2017,Muzaffarnagar,13,Purqazi ,SC,AATMARAM,M,SC,61,IND,245,11
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,KAPIL DEV AGARWAL,M,GEN,53,BJP,97838,1
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,GAURAV SWARUP BANSAL,M,GEN,47,SP,87134,2
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,RAKESH KUMAR SHARMA,M,GEN,45,BSP,21038,3
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,PAYAL MAHESHWARI,F,GEN,29,RLD,5640,4
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,1133,5
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,SANGITA,F,GEN,42,IND,1008,6
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,MURTAZA SALMANI,M,GEN,27,CPI,491,7
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,SHAHZAMA KHAN,M,GEN,30,IND,249,8
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,ZAKIR ALI RANA,M,GEN,55,IND,240,9
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,RAJ KISHOR,M,GEN,55,IND,199,10
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,KRISHAN PAL SINGH,M,GEN,58,BLokSP,177,11
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,JAMSHED,M,GEN,54,IND,131,12
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,KARAN SINGH SAINI,M,GEN,48,JSP,92,13
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,REENU ALIAS SAKSHI,F,GEN,25,ABHM,81,14
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,BABITA,F,GEN,39,BRJ,55,15
S24,Uttar Pradesh,3,2017,Muzaffarnagar,14,Muzaffar Nagar,GEN,SANJAY KUMAR,M,GEN,44,BJD(T),52,16
