loanId,decision,isTier1,isRented,isMale,isSelfEmp,hasProofIncome,isMarried,isGrad,hasLoans,hasBankSavings,age,yrsAtAdd,yrsAtJob,monthlyExpenses,totalIncome,disposIncome,marketValHome,oldEMI,amntRequired,termRequired,downPayment,bankSavings,calcEMI,emiToTotInc,emiToDispInc,totEMItoTotInc,ltv,ltv_register,propDownPay,disposIncome_s,marketValHome_s,amntRequired_s,bankSavings_s,calcEMI_s,oldEMI_s
GUJ-DV2T-618193,0,1,0,1,1,0,1,0,0,1,29,10,8,5600,23000,17400,743750,0,700000,180,150000,1325,10773.03027,46.83926206,61.91396709,46.83926206,94.11764706,94.11764526,0.176470588,1.74,0.74375,7,0.1325,1.077303027,0
GUJ-2R3Z-526845,1,1,0,0,1,0,1,0,0,1,40,18,20,9847,14924,5077,561404,0,320000,180,229945,100460,4924.810059,32.99926332,97.00236475,32.99926332,56.99995013,58,0.418123631,0.5077,0.561404,3.2,10.046,0.492481006,0
GUJ-H23T-549078,1,1,1,0,0,0,1,0,0,0,33,7,6,7145,10993,3848,689655,0,200000,180,500000,0,3078.01001,27.99972719,79.98986512,27.99972719,29.00000725,29,0.714285714,0.3848,0.689655,2,0,0.307801001,0
GUJ-P2A9-708707,1,1,1,0,0,0,1,0,0,0,32,6,8,8122,16621,8500,607500,0,486000,180,125000,0,7479.560059,45.00066217,87.99482422,45.00066217,80,80,0.204582651,0.85,0.6075,4.86,0,0.747956006,0
GUJ-8G3Q-794708,0,1,0,0,1,0,1,0,0,0,24,4,5,4700,80000,75300,2000000,0,800000,180,1200000,0,12312.03027,15.39003784,16.35063781,15.39003784,40,40,0.6,7.53,2,8,0,1.231203027,0
GUJ-310F-668517,1,1,1,0,1,0,1,0,1,0,47,8,28,13444,20520,7076,1000000,1498,400000,180,250000,0,6156.02002,30.00009756,86.99858705,37.30029249,40,62,0.384615385,0.7076,1,4,0,0.615602002,0.1498
GUJ-A79X-831476,0,1,0,0,1,0,1,0,0,0,32,12,10,8700,25000,16300,1270000,0,800000,180,470000,0,12312.03027,49.24812109,75.53392806,49.24812109,62.99212598,62.99212646,0.37007874,1.63,1.27,8,0,1.231203027,0
GUJ-1S10-965249,1,1,0,0,0,0,1,1,1,0,51,7,7,7885,13035,5150,1333333,2196,240000,120,195000,0,4171.140137,31.99954075,80.99301236,48.84649127,18.0000045,55,0.448275862,0.515,1.333333,2.4,0,0.417114014,0.2196
GUJ-L7B3-848066,0,1,0,0,0,1,1,0,0,0,25,2,5,4500,20000,15500,892500,0,700000,120,320000,0,12165.83984,60.82919922,78.48928931,60.82919922,78.43137255,78.4313736,0.31372549,1.55,0.8925,7,0,1.216583984,0
GUJ-F2K0-754890,1,1,0,0,1,0,1,0,0,0,32,12,10,35050,45471,10420,1083333,0,650000,180,150000,0,10003.53027,21.99980267,96.00316961,21.99980267,60.00001846,81,0.1875,1.042,1.083333,6.5,0,1.000353027,0
GUJ-8G45-737266,1,1,1,0,1,0,1,0,0,0,34,1,15,20663,39900,19238,1186441,0,700000,180,81000,0,10773.03027,27.00007587,55.99870191,27.00007587,58.99998399,90,0.103713188,1.9238,1.186441,7,0,1.077303027,0
GUJ-C316-577306,1,1,1,1,1,0,1,0,0,0,39,5,6,8263,12592,4328,402985,0,270000,180,134800,0,4155.310059,32.99960339,96.00993666,32.99960339,67.00001241,67,0.333003953,0.4328,0.402985,2.7,0,0.415531006,0
GUJ-3C4V-601991,1,1,0,0,0,1,1,0,0,0,27,1,3,8453,22444,13991,1750000,0,700000,180,150000,0,10773.03027,47.99960022,76.99971606,47.99960022,40,82,0.176470588,1.3991,1.75,7,0,1.077303027,0
GUJ-LQP5-710668,1,1,0,0,0,1,1,0,0,0,59,1,30,7974,22593,14619,1250000,0,400000,60,215000,0,9941.030273,44.00048809,68.00075432,44.00048809,32,65,0.349593496,1.4619,1.25,4,0,0.994103027,0
GUJ-4DM1-971735,1,1,0,0,1,1,0,0,0,0,23,2,25,7780,21986,14206,1333333,0,600000,180,250000,0,9234.030273,41.99959189,65.00091703,41.99959189,45.00001125,71,0.294117647,1.4206,1.333333,6,0,0.923403027,0
GUJ-WUJ4-939886,1,1,1,0,0,1,1,0,0,0,49,2,20,7590,12069,4479,555556,0,250000,120,300000,0,4344.939941,36.00082808,97.00691988,36.00082808,44.999964,45,0.545454545,0.4479,0.555556,2.5,0,0.434493994,0
GUJ-8U31-832467,1,1,0,0,0,1,1,0,1,0,45,3,2,6996,12402,5406,1125000,1840,180000,84,150000,0,4216.669922,33.99991874,77.99981358,48.83623546,16,55,0.454545455,0.5406,1.125,1.8,0,0.421666992,0.184
GUJ-L030-909135,1,1,1,0,0,1,1,0,0,0,50,3,3,10891,21546,10655,1000000,0,630000,180,370000,0,9695.730469,45.00014141,90.99700111,45.00014141,63,63,0.37,1.0655,1,6.3,0,0.969573047,0
GUJ-0AQO-989112,1,1,0,0,0,1,1,0,0,0,37,1,1,5557,11838,6282,800000,0,200000,180,530000,0,3078.01001,26.00109824,48.99729401,26.00109824,25,27,0.726027397,0.6282,0.8,2,0,0.307801001,0
GUJ-Q898-730812,1,1,1,1,1,0,1,0,1,0,41,3,8,24516,39716,15200,1012658,5393,800000,180,532000,0,12312.03027,31.00017694,81.00019917,44.5790872,79.00001778,60,0.399399399,1.52,1.012658,8,0,1.231203027,0.5393
GUJ-1RW6-698059,1,1,1,0,1,0,0,0,0,0,33,2,15,9459,21986,12527,1250000,0,700000,180,550000,0,10773.03027,48.99950093,85.99848546,48.99950093,56,56,0.44,1.2527,1.25,7,0,1.077303027,0
GUJ-33U9-526400,0,1,1,1,1,0,1,1,0,0,46,1,15,6750,25000,18250,337500,0,450000,180,150000,0,6925.52002,27.70208008,37.9480549,27.70208008,133.3333333,133.3333282,0.25,1.825,0.3375,4.5,0,0.692552002,0
GUJ-4ZG5-597483,1,1,1,0,0,0,1,0,0,0,52,6,5,7720,15597,7877,704918,0,430000,108,270000,0,7798.560059,50.00038507,99.00419016,50.00038507,61.00000284,61,0.385714286,0.7877,0.704918,4.3,0,0.779856006,0
GUJ-6KU0-932540,0,1,1,0,0,1,1,0,0,0,43,7,8,6554,18768,12214,806452,0,500000,180,300000,0,7695.02002,41.00074605,63.00163763,41.00074605,61.99997024,62,0.375,1.2214,0.806452,5,0,0.769502002,0
GUJ-E8C7-953290,1,1,0,0,0,0,1,0,0,0,27,3,3,4793,10493,5700,508475,0,300000,180,210000,0,4617.009766,44.00085548,81.00017133,44.00085548,58.99995083,59,0.411764706,0.57,0.508475,3,0,0.461700977,0
GUJ-6AIL-521091,0,1,0,0,1,0,1,0,0,0,31,12,9,4769,25209,20440,702000,0,491400,180,210600,0,7562.669922,29.99988068,36.99936361,29.99988068,70,70,0.3,2.044,0.702,4.914,0,0.756266992,0
GUJ-0JX8-740483,1,1,1,0,1,0,1,0,1,0,27,5,15,10112,19731,9619,632911,1584,500000,180,150000,0,7695.02002,38.99964533,79.99812891,47.02762161,79.00004898,77,0.230769231,0.9619,0.632911,5,0,0.769502002,0.1584
GUJ-701K-539181,1,1,1,0,0,1,1,0,0,0,33,4,13,9051,17895,8845,847458,0,500000,180,350000,0,7695.02002,43.0009501,86.99853046,43.0009501,58.99997404,59,0.411764706,0.8845,0.847458,5,0,0.769502002,0
GUJ-9BE9-543878,0,1,0,0,0,1,1,0,0,1,50,25,20,3200,14000,10800,497070,0,526000,180,230000,2830,8095.160156,57.82257254,74.95518663,57.82257254,105.8201058,105.8201065,0.304232804,1.08,0.49707,5.26,0.283,0.809516016,0
GUJ-Z03Z-540429,1,1,1,0,0,1,1,0,0,0,25,3,3,8569,14894,6325,461538,0,300000,180,161829,0,4617.009766,30.99912559,72.99620183,30.99912559,65.000065,65,0.350408918,0.6325,0.461538,3,0,0.461700977,0
GUJ-1903-580385,1,1,1,0,1,0,1,0,1,0,35,7,15,14934,21844,6910,586667,2291,440000,180,142945,0,6771.620117,30.99990898,97.99739678,41.48791484,74.99995739,75,0.245211812,0.691,0.586667,4.4,0,0.677162012,0.2291
GUJ-6VO3-784056,1,1,1,0,0,0,1,1,0,0,52,4,3,8017,16685,8667,447761,0,300000,72,150000,0,6673.839844,39.99904012,77.0028827,39.99904012,67.00002903,67,0.333333333,0.8667,0.447761,3,0,0.667383984,0
GUJ-RYE1-842435,0,1,0,0,1,0,1,0,0,0,47,22,20,5360,12150,6790,652174,0,300000,180,358656,0,4617.009766,38.00008038,67.99719832,38.00008038,45.99999387,46,0.544527037,0.679,0.652174,3,0,0.461700977,0
GUJ-6K94-639898,1,1,1,0,0,1,1,0,0,0,42,2,15,8383,14175,5792,1296296,0,350000,180,950000,0,5386.52002,38.00014123,92.99930973,38.00014123,27.00000617,27,0.730769231,0.5792,1.296296,3.5,0,0.538652002,0
GUJ-9IOT-664762,1,1,0,0,0,1,1,1,0,0,46,9,2,7857,25441,17584,1041667,0,750000,156,289000,0,11957.20996,46.99976401,68.00051161,46.99976401,71.99997696,72,0.278152069,1.7584,1.041667,7.5,0,1.195720996,0
GUJ-Z47M-716511,0,1,1,0,0,0,1,0,1,0,37,1,3,10460,19731,9271,704225,4120,500000,180,200000,0,7695.02002,38.99964533,83.00097098,59.88049272,71.0000355,71,0.285714286,0.9271,0.704225,5,0,0.769502002,0.412
GUJ-83K9-697693,1,1,1,0,0,0,1,0,0,0,33,6,5,13024,21629,8605,1368421,0,520000,180,80000,0,8002.819824,37.0004153,93.00197355,37.0004153,38.00000146,87,0.133333333,0.8605,1.368421,5.2,0,0.800281982,0
GUJ-299A-984897,1,1,0,1,1,0,1,0,1,0,48,30,30,15695,38365,22670,696203,3395,550000,108,146000,0,9974.900391,26.00000102,44.00044283,34.84921254,78.99994685,79,0.209770115,2.267,0.696203,5.5,0,0.997490039,0.3395
GUJ-74US-842966,1,1,1,0,0,0,1,1,0,0,41,5,4,7520,20154,12634,901639,0,550000,180,350000,0,8464.519531,41.99920379,66.99793835,41.99920379,61.00002329,61,0.388888889,1.2634,0.901639,5.5,0,0.846451953,0
GUJ-G902-996259,0,1,1,0,1,0,1,0,0,0,44,6,16,9368,40148,30780,1200000,0,600000,180,350000,0,9234.030273,22.99997577,30.00009835,22.99997577,50,63,0.368421053,3.078,1.2,6,0,0.923403027,0
GUJ-6RJ7-925997,0,1,0,0,1,0,1,0,0,0,42,40,20,7162,13812,6650,660377,0,350000,180,311500,0,5386.52002,38.99884173,81.00030105,38.99884173,53.00002877,53,0.470899471,0.665,0.660377,3.5,0,0.538652002,0
GUJ-LZO2-900964,0,1,0,0,1,0,1,0,1,0,35,22,20,7881,15067,7186,433571,3536,303500,180,130000,0,4670.879883,31.00072929,64.99972005,54.46923663,70.00006919,70,0.29988466,0.7186,0.433571,3.035,0,0.467087988,0.3536
GUJ-CJ1T-724214,1,1,0,0,1,0,1,1,0,1,47,15,5,6254,11316,5063,1250000,0,250000,180,450000,17664,3847.51001,34.00061868,75.99269227,34.00061868,20,36,0.642857143,0.5063,1.25,2.5,1.7664,0.384751001,0
GUJ-UV82-794347,1,1,1,0,0,1,0,0,0,0,34,1,5,10413,18574,8161,472973,0,350000,180,120400,0,5386.52002,29.00032314,66.00318612,29.00032314,73.99999577,74,0.255952381,0.8161,0.472973,3.5,0,0.538652002,0
GUJ-080C-684549,0,1,0,0,0,0,0,0,0,0,30,28,12,7092,21986,14894,697674,0,600000,180,100000,0,9234.030273,41.99959189,61.99832331,41.99959189,86.0000516,86,0.142857143,1.4894,0.697674,6,0,0.923403027,0
GUJ-60D8-585262,1,1,0,1,0,0,1,0,1,1,57,10,27,20072,38471,18399,1147541,1800,700000,108,200000,68516,12695.33008,32.99974027,69.00010913,37.67858927,60.99999913,78,0.222222222,1.8399,1.147541,7,6.8516,1.269533008,0.18
GUJ-9T0G-570144,0,1,0,0,1,0,1,0,0,1,60,18,45,11713,70278,58565,500000,0,300000,84,200000,3746,7027.779785,9.999971236,11.99996548,9.999971236,60,60,0.4,5.8565,0.5,3,0.3746,0.702777979,0
GUJ-EE71-573548,1,1,1,0,0,1,1,0,0,0,53,6,5,5514,10392,4878,490196,0,250000,96,237200,0,4780.359863,46.0003836,97.99835718,46.0003836,51.00000816,51,0.486863711,0.4878,0.490196,2.5,0,0.478035986,0
GUJ-1BQ9-973921,0,1,0,0,0,1,0,0,0,0,23,20,7,3658,19858,16200,1290323,0,800000,180,488000,0,12312.03027,62.00035388,76.00018687,62.00035388,61.99997985,62,0.378881988,1.62,1.290323,8,0,1.231203027,0
GUJ-32UP-830231,1,1,0,0,1,0,1,0,1,0,34,30,10,15332,33949,18617,937500,4990,750000,180,435000,0,11542.53027,33.99961788,61.99994775,48.69813624,80,63,0.367088608,1.8617,0.9375,7.5,0,1.154253027,0.499
GUJ-B32J-688083,1,1,1,0,1,0,1,0,0,0,27,4,10,8448,14458,6011,457368,0,347600,180,110000,0,5349.580078,37.00083053,88.9965077,37.00083053,76.00006997,76,0.240384615,0.6011,0.457368,3.476,0,0.534958008,0
GUJ-G3U2-911265,1,1,1,0,1,0,1,0,0,1,38,3,10,12092,23085,10993,1000000,0,600000,180,186000,87880,9234.030273,40.00013114,83.99918378,40.00013114,60,76,0.236641221,1.0993,1,6,8.788,0.923403027,0
GUJ-85Y5-681530,0,1,1,0,0,1,1,1,0,0,46,5,1,3600,7000,3400,59960,0,100000,180,379679,0,1539,21.98571429,45.26470588,21.98571429,166.7778519,166.7781982,0.791527251,0.34,0.05996,1,0,0.1539,0
GUJ-1012-823140,1,1,0,0,0,1,1,0,0,0,52,2,2,6178,11872,5694,795455,0,350000,156,450000,0,5580.029785,47.00159859,97.99841562,47.00159859,43.99997486,44,0.5625,0.5694,0.795455,3.5,0,0.558002979,0
GUJ-629T-551125,0,1,0,0,1,0,1,0,1,0,27,26,10,8238,20701,12463,1003931,2950,702752,120,301180,0,12213.66016,59.0003389,97.99935935,73.2508582,70.00002988,70,0.300000398,1.2463,1.003931,7.02752,0,1.221366016,0.295
GUJ-JL10-944823,1,1,0,0,1,0,0,0,0,0,23,3,3,7811,21986,14175,972222,0,700000,180,350000,0,10773.03027,48.99950093,76.00021357,48.99950093,72.00001646,67,0.333333333,1.4175,0.972222,7,0,1.077303027,0
GUJ-0JNA-712118,1,1,0,0,0,1,1,0,0,0,28,15,1,4304,13098,8794,1176471,0,400000,180,284000,0,6156.02002,46.99969476,70.00250193,46.99969476,33.9999881,58,0.415204678,0.8794,1.176471,4,0,0.615602002,0
GUJ-G74O-492679,1,1,1,0,0,0,1,0,0,0,57,5,1,8761,27204,18444,845070,0,600000,108,250000,0,10881.70996,40.00040421,58.99864433,40.00040421,71.0000355,71,0.294117647,1.8444,0.84507,6,0,1.088170996,0
GUJ-VU15-550292,1,1,1,0,0,0,1,0,0,1,35,3,20,8060,18423,10363,896552,0,520000,156,380000,1486,8290.339844,44.99994487,79.99941951,44.99994487,57.99998215,58,0.422222222,1.0363,0.896552,5.2,0.1486,0.829033984,0
GUJ-UIM7-802760,1,1,0,0,1,0,1,0,0,0,47,10,20,17182,40500,23318,4761905,0,1000000,180,1700000,0,15390.04004,38.00009886,66.00068633,38.00009886,20.99999895,37,0.62962963,2.3318,4.761905,10,0,1.539004004,0
GUJ-Y726-876645,0,1,0,0,1,0,1,0,0,0,48,11,25,6503,29626,23123,880000,0,616000,180,264000,0,9480.269531,31.99982965,40.99930602,31.99982965,70,70,0.3,2.3123,0.88,6.16,0,0.948026953,0
GUJ-8QUO-744239,1,1,0,1,0,1,1,0,0,1,47,20,4,8554,26946,18392,1267857,0,710000,144,140000,21558,11586.65039,42.999519,62.99831661,42.999519,56.00000631,84,0.164705882,1.8392,1.267857,7.1,2.1558,1.158665039,0
GUJ-00F6-593512,1,1,1,0,0,1,0,0,0,0,23,5,5,8984,21336,12353,1000000,0,610000,180,130000,0,9387.929688,44.00042036,75.99716415,44.00042036,61,82,0.175675676,1.2353,1,6.1,0,0.938792969,0
GUJ-R26Z-683726,1,1,0,1,1,0,1,0,0,1,38,4,5,8422,17027,8605,1300000,0,520000,180,300000,9802,8002.819824,47.00076246,93.00197355,47.00076246,40,63,0.365853659,0.8605,1.3,5.2,0.9802,0.800281982,0
GUJ-IFW5-504340,1,1,1,0,0,0,1,1,0,0,35,3,2,8602,15015,6413,606061,0,400000,180,200000,0,6156.02002,40.99913433,95.99282737,40.99913433,65.9999571,67,0.333333333,0.6413,0.606061,4,0,0.615602002,0
GUJ-KO0C-962904,1,1,0,0,1,0,1,0,0,0,42,20,19,8098,15015,6917,909091,0,400000,180,500000,0,6156.02002,40.99913433,88.99841,40.99913433,43.9999956,44,0.555555556,0.6917,0.909091,4,0,0.615602002,0
GUJ-I64U-941496,1,1,0,0,0,0,1,0,0,0,33,7,7,7760,16074,8314,1205128,0,470000,180,232000,0,7233.319824,45.00012333,87.00168179,45.00012333,39.00000664,67,0.33048433,0.8314,1.205128,4.7,0,0.723331982,0
GUJ-8YL4-965063,0,1,0,0,0,1,1,0,0,1,54,8,30,5500,23450,17950,735000,0,700000,120,100000,5188,12165.83984,51.87991405,67.77626654,51.87991405,95.23809524,95.23809814,0.125,1.795,0.735,7,0.5188,1.216583984,0
GUJ-RTR2-691954,1,1,1,1,1,0,1,0,0,0,44,1,5,10611,21474,10864,779221,0,600000,180,200000,0,9234.030273,43.0009792,84.99659677,43.0009792,76.99997818,75,0.25,1.0864,0.779221,6,0,0.923403027,0
GUJ-5WM2-781003,0,1,0,0,0,1,1,0,0,0,32,3,1,4104,12312,8208,1000000,0,400000,180,600000,0,6156.02002,50.0001626,75.0002439,50.0001626,40,40,0.6,0.8208,1,4,0,0.615602002,0
GUJ-58I2-886435,0,1,1,0,1,0,1,0,0,0,38,5,15,15150,32063,16912,1492537,0,1000000,180,500000,0,15390.04004,47.99937635,91.00070979,47.99937635,67.00001407,67,0.333333333,1.6912,1.492537,10,0,1.539004004,0
GUJ-AG4S-762262,1,1,1,0,0,1,1,1,0,0,32,1,1,7611,15063,7452,1095238,0,460000,180,640000,0,7079.419922,46.99873811,95.00026734,46.99873811,42.00000365,42,0.581818182,0.7452,1.095238,4.6,0,0.707941992,0
GUJ-A00E-803813,1,1,1,0,1,0,1,0,0,0,42,6,18,13977,27360,13383,1194030,0,800000,180,400000,0,12312.03027,45.00011065,91.99753623,45.00011065,66.99999163,67,0.333333333,1.3383,1.19403,8,0,1.231203027,0
GUJ-4NPT-952709,1,1,0,0,0,1,0,0,0,0,24,3,1,9389,30670,21281,759494,0,600000,120,150000,0,10427.86035,34.00019678,49.00080049,34.00019678,78.99996577,80,0.2,2.1281,0.759494,6,0,1.042786035,0
GUJ-5C9Q-590909,0,1,0,0,1,0,1,0,0,0,41,40,20,7919,20986,13067,703125,0,450000,180,250000,0,6925.52002,33.0006672,53.00007668,33.0006672,64,64,0.357142857,1.3067,0.703125,4.5,0,0.692552002,0
GUJ-4EK1-899640,0,1,1,0,0,1,1,0,0,0,28,6,5,12303,48094,35791,1492537,0,1000000,180,500000,0,15390.04004,31.99991691,42.99974865,31.99991691,67.00001407,67,0.333333333,3.5791,1.492537,10,0,1.539004004,0
GUJ-4ROB-608856,1,1,0,0,1,0,1,0,0,1,25,20,8,9811,27253,17442,1393443,0,850000,180,550000,2078,13081.54004,48.00036708,75.00022956,48.00036708,60.99998349,61,0.392857143,1.7442,1.393443,8.5,0.2078,1.308154004,0
GUJ-4171-847108,0,1,0,0,0,1,1,0,0,0,25,1,4,4900,15000,10100,790625,0,550000,180,600000,0,8464.519531,56.43013021,83.80712407,56.43013021,69.56521739,69.56521606,0.52173913,1.01,0.790625,5.5,0,0.846451953,0
GUJ-8572-642271,1,1,1,0,1,0,1,0,0,0,32,2,0,13084,25054,11970,1944444,0,700000,180,100000,0,10773.03027,42.99924273,90.00025291,42.99924273,36.00000823,88,0.125,1.197,1.944444,7,0,1.077303027,0
GUJ-Q273-556897,1,1,1,0,1,0,1,0,0,0,40,15,20,9451,19787,10337,1125000,0,450000,180,121000,0,6925.52002,35.00035387,66.99738821,35.00035387,40,79,0.211908932,1.0337,1.125,4.5,0,0.692552002,0
GUJ-7810-904517,1,1,0,0,0,1,1,0,0,0,51,2,2,7117,17678,10561,800000,0,520000,168,206300,0,8131.959961,46.00045232,76.99990494,46.00045232,65,72,0.284042407,1.0561,0.8,5.2,0,0.813195996,0
GUJ-DUKA-897980,1,1,0,0,1,0,1,0,0,1,35,15,12,6520,12150,5631,789474,0,300000,180,500000,29936,4617.009766,38.00008038,81.99271472,38.00008038,37.9999848,38,0.625,0.5631,0.789474,3,2.9936,0.461700977,0
GUJ-I3A3-723034,1,1,0,0,0,1,1,0,0,1,30,20,2,6000,20250,14250,746269,0,500000,180,250000,22220,7695.02002,38.00009886,54.00014049,38.00009886,66.99996918,67,0.333333333,1.425,0.746269,5,2.222,0.769502002,0
GUJ-9L8L-699000,1,1,0,0,0,0,1,0,0,0,28,27,4,7544,22632,15088,943396,0,500000,180,100000,0,7695.02002,34.00061868,51.00092802,34.00061868,53.00001272,83,0.166666667,1.5088,0.943396,5,0,0.769502002,0
GUJ-6J23-505139,0,1,0,0,0,1,1,0,0,0,42,7,2,4725,18900,14175,795455,0,700000,180,100000,0,10773.03027,57.00016018,76.00021357,57.00016018,87.99994971,88,0.125,1.4175,0.795455,7,0,1.077303027,0
GUJ-W8TF-959787,1,1,1,0,1,0,1,0,0,1,45,1,12,12404,28161,15756,2097561,0,860000,180,200000,8500,13235.44043,46.99918479,84.00254144,46.99918479,40.99999952,81,0.188679245,1.5756,2.097561,8.6,0.85,1.323544043,0
GUJ-568H-613474,1,1,0,0,0,1,1,0,0,0,33,32,1,7239,25145,17906,1133333,0,680000,120,120000,0,11818.24023,47.00035886,66.00156503,47.00035886,60.00001765,85,0.15,1.7906,1.133333,6.8,0,1.181824023,0
GUJ-NP7C-897397,1,1,0,1,1,0,1,0,0,0,32,20,10,8080,22444,14364,1489362,0,700000,180,800000,0,10773.03027,47.99960022,75.00021076,47.99960022,46.9999906,47,0.533333333,1.4364,1.489362,7,0,1.077303027,0
GUJ-66A5-959105,1,1,0,0,1,0,1,0,0,0,40,20,18,6083,11659,5576,423729,0,250000,180,175000,0,3847.51001,33.00034317,69.00125556,33.00034317,58.99997404,59,0.411764706,0.5576,0.423729,2.5,0,0.384751001,0
GUJ-L83R-677642,1,1,1,0,0,0,1,0,0,1,24,4,3,9349,18076,8726,770766,0,493290,180,211410,7504,7591.75,41.99905953,87.0014898,41.99905953,63.99996886,70,0.3,0.8726,0.770766,4.9329,0.7504,0.759175,0
GUJ-8C78-609937,1,1,1,0,0,0,0,0,0,0,32,1,2,7931,16031,8100,1162791,0,500000,180,100000,0,7695.02002,48.00087343,95.00024715,48.00087343,42.99998882,83,0.166666667,0.81,1.162791,5,0,0.769502002,0
GUJ-B2EZ-736056,0,1,0,1,1,0,1,0,0,1,41,30,30,3585,20074,16489,1000000,0,600000,180,400000,42240,9234.030273,45.99995155,56.00115394,45.99995155,60,60,0.4,1.6489,1,6,4.224,0.923403027,0
GUJ-13Q1-838432,1,1,1,1,1,0,1,0,0,0,57,40,20,9200,27199,17999,1500000,0,750000,144,750000,0,12239.41992,44.99952175,68.00055515,44.99952175,50,50,0.5,1.7999,1.5,7.5,0,1.223941992,0
GUJ-7RNV-684720,1,1,1,0,1,0,1,0,0,0,40,1,15,8816,16106,7290,1153846,0,450000,180,234000,0,6925.52002,42.99962759,95.00027462,42.99962759,39.0000052,66,0.342105263,0.729,1.153846,4.5,0,0.692552002,0
GUJ-K13J-807465,1,1,0,0,1,0,1,0,0,0,35,30,12,9962,17895,7933,862069,0,500000,180,200000,0,7695.02002,43.0009501,97.0001263,43.0009501,57.99999768,71,0.285714286,0.7933,0.862069,5,0,0.769502002,0
GUJ-MXM5-551851,1,1,0,0,1,0,1,0,0,0,36,3,10,7558,21986,14428,1538462,0,600000,180,271250,0,9234.030273,41.99959189,64.0007643,41.99959189,38.9999883,69,0.31133429,1.4428,1.538462,6,0,0.923403027,0
GUJ-VV04-655409,1,1,1,0,1,0,1,0,0,0,47,4,13,12147,24559,12411,1415094,0,750000,180,150000,0,11542.53027,46.99918675,93.00241941,46.99918675,53.00001272,83,0.166666667,1.2411,1.415094,7.5,0,1.154253027,0
GUJ-XX5V-528179,0,1,0,0,0,1,1,0,0,0,48,8,19,4711,32979,28267,1200000,0,900000,180,300000,0,13851.04004,41.99957561,49.00074305,41.99957561,75,75,0.25,2.8267,1.2,9,0,1.385104004,0
GUJ-F8KK-853929,1,1,1,0,1,0,1,1,0,1,43,2,20,11873,24778,12905,1201493,0,805000,180,445000,85982,12388.98047,49.99992118,96.00139844,49.99992118,66.9999742,70,0.356,1.2905,1.201493,8.05,8.5982,1.238898047,0
GUJ-K55W-843552,1,1,0,0,1,0,1,0,0,0,53,1,20,8574,17775,9201,500000,0,450000,120,50000,0,7820.890137,43.99938192,85.00043622,43.99938192,90,90,0.1,0.9201,0.5,4.5,0,0.782089014,0
GUJ-J359-716254,1,1,0,0,0,1,0,0,0,0,29,1,3,7429,15533,8104,394737,0,150000,60,50000,0,3727.889893,23.99980617,46.00061565,23.99980617,37.9999848,75,0.25,0.8104,0.394737,1.5,0,0.372788989,0
GUJ-GU3P-732365,1,1,1,0,0,1,1,0,0,0,29,1,3,7645,13991,6346,1250000,0,400000,180,100000,0,6156.02002,43.99985719,97.00630349,43.99985719,32,80,0.2,0.6346,1.25,4,0,0.615602002,0
GUJ-617K-574491,1,1,0,0,1,0,1,0,0,1,33,15,7,8108,23701,15593,1509804,0,770000,180,730000,4402,11850.33008,49.99928306,75.9977559,49.99928306,50.99999735,51,0.486666667,1.5593,1.509804,7.7,0.4402,1.185033008,0
GUJ-7PBV-540987,1,1,0,0,1,0,1,0,0,0,45,20,20,9587,14894,5307,1363636,0,300000,180,600000,0,4617.009766,30.99912559,86.99848814,30.99912559,22.00000587,26,0.666666667,0.5307,1.363636,3,0,0.461700977,0
GUJ-49QM-528773,1,1,0,0,0,0,1,0,0,0,45,12,18,13494,30227,16733,1176471,0,400000,84,200000,0,9370.379883,31.0000327,55.99940168,31.0000327,33.9999881,46,0.333333333,1.6733,1.176471,4,0,0.937037988,0
IDR-ZJ5O-625604,1,0,0,0,0,0,1,0,1,0,49,48,21,10005,19199,9194,597015,2054,400000,144,125000,0,6527.689941,34.00015595,70.99945553,44.69862983,66.99999163,76,0.238095238,0.9194,0.597015,4,0,0.652768994,0.2054
IDR-MEZB-847812,1,0,0,0,1,0,1,1,1,0,34,25,10,13426,31685,18259,945946,1705,700000,180,300000,0,10773.03027,34.00041115,59.00120638,39.38150631,73.99999577,82,0.3,1.8259,0.945946,7,0,1.077303027,0.1705
IDR-78LA-715256,1,0,0,0,1,0,1,0,0,0,25,24,15,8564,31196,22632,1102941,0,750000,180,350000,0,11542.53027,37.00003293,51.0009291,37.00003293,68.00001088,68,0.318181818,2.2632,1.102941,7.5,0,1.154253027,0
IDR-785P-849422,1,0,0,1,0,1,1,0,0,0,50,40,8,7046,21474,14428,895522,0,600000,180,300000,0,9234.030273,43.0009792,64.0007643,43.0009792,67.00002903,67,0.333333333,1.4428,0.895522,6,0,0.923403027,0
IDR-ID02-707853,1,0,0,0,1,0,1,0,0,0,38,36,10,23288,38475,15188,1027397,0,750000,180,190000,0,11542.53027,30.00007868,75.99769735,30.00007868,73.00001849,80,0.20212766,1.5188,1.027397,7.5,0,1.154253027,0
IDR-AW7B-675057,0,0,1,0,1,0,0,0,0,0,27,20,10,10561,35791,25230,1694915,0,1000000,180,725000,0,15390.04004,42.99974865,60.99896964,42.99974865,59.00000885,58,0.420289855,2.523,1.694915,10,0,1.539004004,0
